"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","RfDO5c","RfDO5c 2","RfDO5c 3","RfDO5c 4","RfDO5c 5","RfDO5c 6","RfDO5c 7","RfDO5c 8","RfDO5c 9","RfDO5c 10","RfDO5c 12","dSlJg src","znYl0","dSlJg src 2","znYl0 2","wiI7pd","w8nwRe"
"https://lh3.googleusercontent.com/a-/ALV-UjVB_vXhZ4uKW7Cwg4NhzPDhLqsVjdiouxQa7bhTrThf-A=w36-h36-p-rp-mo-ba3-br100","Muhamad Akbar","Local Guide · 15 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVUueFxFTwCzKsjOeXxWUCwPB41Jy6rtSb_7Jop5TE3bz8=w36-h36-p-rp-mo-ba3-br100","Mink Bella","Local Guide · 19 ulasan · 16 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 bulan lalu","","","Tarif per orang","Rp 25.000–50.000","5","2","","Makanan:","2","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Pelayanan agak ribet lama.
Pas mau pesen malah ditinggal adminnya masak dulu lama 🤣 kaget banget, baru pertama kali liat sistem pelayanan gini. Antri sejam lebih mana aku yg ngantri makanan pas minta struk buat ganti antri minuman diteriakin sama konsumen lainnya. Apa salah hamba ya lord 😂. Semoga kedepannya pelayanannya dibenahi lagi.
Untuk Bebek sinjay dan sambel pencitnya the best suka banget porsi melimpah.🔥",""
"https://lh3.googleusercontent.com/a-/ALV-UjXMx1MmlPOKLOpMG0PEzT0w6fCeoiJJb0wIrOpP9XU4v-4=w36-h36-p-rp-mo-ba5-br100","SUGENG cobanrondo PRIYANTO","Local Guide · 189 ulasan · 337 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJjA3qy_9Y_qwpf1Ssb0HAaCKHC-GrMv3NnL3MXQd2n=w36-h36-p-rp-mo-ba4-br100","Vandi Afif Alvaro","Local Guide · 64 ulasan · 14 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 bulan lalu","","","5","5","","5","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Enak.cpat pnyajiannya.",""
"https://lh3.googleusercontent.com/a-/ALV-UjXEEC3_hMVRgkOWgI8YHrzQF3xx46Kt-EuV_2lv9PzKCrM=w36-h36-p-rp-mo-br100","DOT86 Dody","18 ulasan · 6 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVuRZ6juw6QjH0o8IEXKfbSEsQ7Oc8Gu_X3T5Mw4nBk5g=w36-h36-p-rp-mo-br100","Nurul Hanifah","2 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWmYdm8V7QSWcBBjKiJPIDr3RUcoDfA9uoWuj7jhsQgrIg=w36-h36-p-rp-mo-br100","096_Duwi Ferliana","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 bulan lalu","Layanan","Makan di tempat","Jenis makanan","Makan malam","Tarif per orang","Rp 25.000–50.000","5","Makanan:","3","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","",""
"https://lh3.googleusercontent.com/a/ACg8ocL-uFBfUyvRa3jmdtGCI1AIC_ME3A1DoQzFoB2oRdkz=w36-h36-p-rp-mo-br100","Hasan Alfin","2 ulasan · 22 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 bulan lalu","","","1","1","","1","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Anda Beli disini maka anda juga akan jadi pelayan ...🥴🤬",""
"https://lh3.googleusercontent.com/a/ACg8ocLXeCRx2PblT3NloWNjaTmg4l_n2Oa0hZDrXYiGpXT9=w36-h36-p-rp-mo-br100","Ali Fiko","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","6 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVcP5Zt2c_Ia9xcIDNsxPE1Gpgr7_w6cx3JsTCQ2u__ig=w36-h36-p-rp-mo-ba3-br100","wahyu ramadhanto","Local Guide · 71 ulasan · 12 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 bulan lalu","5","","Layanan","Makan di tempat","Jenis makanan","Makan malam","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Makanannya enak, parkir luas di belakang",""
"https://lh3.googleusercontent.com/a-/ALV-UjXWywegaHmDOzNF4KbfXNd0EKIpbXdDrYczaqFNCHKzuIU=w36-h36-p-rp-mo-ba5-br100","Johan Akte","Local Guide · 109 ulasan · 381 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 bulan lalu","","","5","5","","5","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","bebek y gitu itu...😀",""
"https://lh3.googleusercontent.com/a-/ALV-UjWhdxg3mIlu-wlx1noeYqlAftA6bXmTNPrVHEdz-G3zIsW1=w36-h36-p-rp-mo-ba3-br100","Arie Ngarsopuro","Local Guide · 13 ulasan · 39 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","7 bulan lalu","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Rasanya sudah berubah beberapa tahun lalu",""
"https://lh3.googleusercontent.com/a-/ALV-UjWRZu_8TkJKrWzikVLo9DK82_XaFt7L10QqnQ2a8jjHR8o=w36-h36-p-rp-mo-ba3-br100","anis pnrisby","Local Guide · 37 ulasan · 37 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","5","5","","5","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Tempatnya luas, tempat parkirnya juga besar. Sayangnya antri makanan agak lama Krn pas saya datang memang jam makan siang dan hari Minggu. Jadi ramai sekali.",""
"https://lh3.googleusercontent.com/a/ACg8ocI7NN8V4_9-O58Xpb96uX-BuWu01V7TFg49QXPKOQ=w36-h36-p-rp-mo-ba3-br100","Fina Tazkiyatul","Local Guide · 18 ulasan · 48 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","7 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKEimmkqsp-SeUUe2EotMfmJFrDR4eE44kyoZ4aVD-3=w36-h36-p-rp-mo-br100","Oktavin Suharto","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX7P-T0XkrxJntK76iQNRc-3P962YPKm7gQAntcUjnlrqc=w36-h36-p-rp-mo-ba3-br100","Gemilang Caesario Suharso","Local Guide · 39 ulasan · 6 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","5","Makanan:","5…","","","","","Layanan:","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjVBQo4jC0jfZvT8tpxxCSW2KGFnvTI9BvFgAXX0lvP1-gQ=w36-h36-p-rp-mo-ba4-br100","Rinda Budi lestari (Rinda)","Local Guide · 53 ulasan · 289 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","1","Bebek Goreng Asli Sinjay, ATI Bebek Goreng","Layanan","Makan di tempat","Jenis makanan","Sarapan siang","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Dari bali ke madura cuman mau beli nasi bebek sinjay yg asli..tapi sayang..kenapa orang²nya kalo jualan ga ada ramah2 nya..",""
"https://lh3.googleusercontent.com/a-/ALV-UjWyOLPDZrWKJ0Eq5RK2sRuyRkJ2-kwViWah6pPtYJvhsQ=w36-h36-p-rp-mo-br100","Tryadi Apriarta","3 ulasan · 7 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVVadJ39XhLejFGkMU_Lqf8DJrxBvE104sdRwBxioD23Q=w36-h36-p-rp-mo-ba4-br100","ocha farr","Local Guide · 72 ulasan · 280 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","7 bulan lalu","","","5","4","","4","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Porsi nasi bnyak dg potongan ikan bebek lbh kecil",""
"https://lh3.googleusercontent.com/a-/ALV-UjU06GIQRM2v_aGvUZd3slKmW97BFIuYJacca4DLeaBoyQ=w36-h36-p-rp-mo-ba3-br100","isprapto pato","Local Guide · 32 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","5","4","","4","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Enak mantap",""
"https://lh3.googleusercontent.com/a-/ALV-UjXVx4j-gz6MSZf1-qYJVZjttVvfh_QAa32H1UBrM6xRjXo=w36-h36-p-rp-mo-ba3-br100","nurul hidayati","Local Guide · 28 ulasan · 24 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","7 bulan lalu","","","3","1","","2","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Karyawannya jutek2 kayak ga niat ngelayanin pdahal org madura terkenal ramah2 nya , ga puas dg pelayanannya , tlg diperbaikn lg tingkat pelayanan. Satu lg es teh manis nya ada rasa2 sabun nya mgkn ga bersih saat cuci cangkirnya suwon",""
"https://lh3.googleusercontent.com/a-/ALV-UjXJp0x8i5jUZkIJJp46OkeBoS-4crkkEedz7dS1Tr_esXg=w36-h36-p-rp-mo-ba3-br100","bodrroo Irawan","Local Guide · 19 ulasan · 52 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","4","Makanan:","1…","","","","","Layanan:","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjWFGOS9AHZCfY_ez3lTekf2_hNHAzDzqVtmJ146rPC5Rkk=w36-h36-p-rp-mo-ba2-br100","Sofiyah Sofiyah","Local Guide · 6 ulasan · 1 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","5","Makanan:","5…","","","","","Layanan:","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjXtUNILiYUIOj877Eu07629QcOriZfwcglMkbpJPXiX-w=w36-h36-p-rp-mo-ba5-br100","Agung Pujianto","Local Guide · 193 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","3","3","","3","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Biasa saja..",""
"https://lh3.googleusercontent.com/a-/ALV-UjVhnGqg_1vi5g8JpyjFSFN-VClj9v-zXrDRNLgoMFDIUg=w36-h36-p-rp-mo-br100","riski malik","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIDydOx0ZY3snHaYF53O6-szGSAxCXGCkeeY2PEKUpv=w36-h36-p-rp-mo-br100","Nana Leha","2 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","5","Makanan:","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV_Bg1Ev2AGkXFzPpYhUwtpd5TLWO6EPycbcJe-DNWVimM=w36-h36-p-rp-mo-ba5-br100","juned stiker","Local Guide · 124 ulasan · 795 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","Layanan","Makan di tempat","Tarif per orang","Rp 25.000–50.000","5","Makanan:","5","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Cukup ramai dikarnakan enak dan terjangkau dengan porsinya",""
"https://lh3.googleusercontent.com/a-/ALV-UjWL7E21XdDY7QhytG8cAFU4wSlPwPAlaAMXfoDdlKhAxFE=w36-h36-p-rp-mo-ba4-br100","Michael P","Local Guide · 108 ulasan · 27 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","5","3","","5","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","selama bulan ramadhan, mereka buka, tapi hampir tidak ada pelanggan sama sekali... dan itu bagus, karena biasanya, mereka punya antrean yang sangat panjang, dan stafnya bekerja seperti robot.
makanannya sendiri enak dengan harga yang layak.
Yah, bukan tempat yang buruk untuk dikunjungi ketika Anda berada di Madura",""
"https://lh3.googleusercontent.com/a-/ALV-UjXRHC7rsBgAfmIDMlmyIeobeTH6Fr80k9_x3c28P9zd4JI=w36-h36-p-rp-mo-ba2-br100","M Fajar R","Local Guide · 11 ulasan · 9 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 bulan lalu","","","","","","","","","","","","","","","","",""
